,visitor_id,date_time,location,ins_factor,product_prices,tra_rec_index,ins_rec_index,order_price
733,98a256de-29f7-40a7-a971-27058b0a50af,2020-12-03 06:51:47,Georgia,7,"[29, 28, 12, 18, 10, 15, 13, 23, 24, 16]","[4, 1, 7]","[6, 10, 3, 5, 8, 2, 9]",29
734,173a6ffa-45ff-4c0f-bb61-c9e2653301ed,2020-12-03 06:51:47,New York,9,"[28, 16, 17, 29, 20, 13, 25, 12, 23, 18]",[10],"[1, 7, 8, 6, 3, 5, 4, 9, 2]",88
735,89aa79fc-4123-4fa0-830a-dcb895c6a4bf,2020-12-03 06:51:47,Texas,9,"[20, 12, 10, 26, 23, 28, 22, 11, 14, 21]",[8],"[6, 2, 10, 4, 9, 3, 1, 7, 5]",75
736,d2a11fad-aa8f-4c3a-b902-3dd0c4a192ca,2020-12-03 06:51:47,California,6,"[26, 27, 19, 25, 10, 13, 23, 21, 11, 22]","[9, 8, 10, 5]","[7, 1, 4, 6, 3, 2]",56
737,e549192b-c833-4099-bdb9-6d05d856a1c2,2020-12-03 06:51:47,Texas,6,"[25, 12, 24, 28, 23, 13, 14, 29, 17, 27]","[6, 5, 4, 8]","[1, 2, 10, 3, 9, 7]",85
738,610077fe-6fe5-4084-90c7-8dea9b33ad3e,2020-12-03 06:51:47,California,8,"[27, 29, 25, 10, 26, 17, 22, 28, 13, 16]","[7, 3]","[8, 2, 9, 10, 6, 4, 5, 1]",69
739,0f971650-4adf-47ae-afcb-42a55b81aabd,2020-12-03 06:51:47,California,2,"[12, 23, 14, 18, 26, 11, 13, 29, 27, 20]","[4, 10, 5, 8, 2, 9, 3, 7]","[6, 1]",35
740,cd5b969a-45f5-4f13-94ea-2de4b530cd86,2020-12-03 06:51:47,Florida,3,"[22, 28, 10, 11, 26, 21, 18, 20, 12, 25]","[10, 4, 7, 1, 9, 2, 3]","[8, 5, 6]",36
741,e9739c45-9202-4e6d-918d-81755cb417c6,2020-12-03 06:51:47,Texas,6,"[20, 10, 28, 26, 21, 13, 11, 17, 18, 25]","[3, 1, 10, 5]","[9, 8, 7, 4, 2, 6]",51
742,50781aca-90ea-487e-a056-7efb54c14426,2020-12-03 06:51:47,Georgia,9,"[15, 17, 23, 21, 13, 11, 26, 22, 14, 28]",[10],"[8, 1, 7, 9, 6, 5, 2, 4, 3]",13
743,b8d9cef9-dbba-4369-9465-e3ae39a43800,2020-12-03 06:51:47,New York,5,"[11, 15, 16, 27, 12, 20, 21, 19, 25, 28]","[7, 5, 10, 6, 4]","[2, 1, 9, 8, 3]",61
744,4a345d58-4627-41f3-aabc-270ca80860c3,2020-12-03 06:51:47,Florida,8,"[22, 28, 26, 14, 12, 10, 11, 18, 29, 27]","[3, 4]","[2, 8, 1, 5, 9, 10, 7, 6]",68
745,ac73961a-1cc3-4fc4-8a16-0413bc947f41,2020-12-03 06:51:47,Florida,1,"[26, 23, 25, 13, 16, 20, 14, 29, 11, 15]","[7, 6, 8, 1, 3, 2, 9, 10, 5]",[4],88
746,d39c2e14-6d8d-4d98-9340-b0b937e095fa,2020-12-03 06:51:47,Florida,6,"[25, 22, 11, 26, 17, 18, 27, 10, 19, 29]","[8, 4, 7, 2]","[5, 6, 3, 1, 10, 9]",93
747,9f0f436f-08aa-4187-95f6-88451cc9b924,2020-12-03 06:51:47,Florida,8,"[20, 16, 15, 10, 22, 26, 11, 28, 17, 23]","[4, 5]","[8, 10, 7, 3, 1, 2, 9, 6]",50
748,9e12e8e8-9268-4958-a95f-910e391eb747,2020-12-03 06:51:47,Florida,6,"[27, 11, 20, 28, 29, 22, 14, 23, 18, 12]","[10, 1, 2, 5]","[8, 7, 4, 3, 6, 9]",91
749,84ba8b09-0c46-48d9-be31-52cab0b8bdec,2020-12-03 06:51:47,California,5,"[25, 20, 29, 10, 27, 13, 21, 18, 17, 11]","[1, 3, 6, 8, 4]","[10, 2, 5, 7, 9]",99
750,f5be8f79-e80f-4cc2-91ad-17a7719b320a,2020-12-03 06:51:47,New York,7,"[10, 28, 29, 22, 12, 13, 23, 20, 25, 27]","[2, 8, 1]","[3, 4, 9, 5, 7, 10, 6]",66
751,77f09622-0101-4e9b-847c-e4af80250c26,2020-12-03 06:51:47,New York,1,"[23, 19, 21, 22, 27, 11, 24, 29, 25, 16]","[2, 9, 1, 5, 4, 8, 10, 3, 7]",[6],64
752,858b812b-3442-4e4b-8be4-cd5e5688dcb6,2020-12-03 06:51:47,Georgia,5,"[15, 20, 12, 17, 29, 19, 28, 22, 23, 16]","[5, 1, 10, 4, 9]","[3, 6, 8, 7, 2]",94
753,01f3adc7-0e6c-45f6-b8ad-14790cd0c355,2020-12-03 06:51:47,California,3,"[15, 29, 14, 27, 18, 22, 23, 16, 13, 21]","[3, 4, 9, 5, 6, 10, 1]","[7, 8, 2]",91
754,43985f0b-e2eb-4728-9148-36dec929ec5e,2020-12-03 06:51:47,New York,6,"[29, 17, 13, 20, 12, 11, 28, 16, 23, 18]","[8, 4, 3, 7]","[10, 5, 6, 2, 9, 1]",12
755,063ccefd-01d5-471c-b4ef-c74b79c28f7d,2020-12-03 06:51:47,Florida,7,"[27, 28, 20, 23, 14, 25, 24, 11, 22, 29]","[1, 7, 6]","[2, 10, 9, 5, 8, 4, 3]",3
756,3ac1cf9d-51e7-40a0-8787-a32194bd05b8,2020-12-03 06:51:47,Georgia,4,"[27, 10, 17, 19, 14, 23, 13, 12, 25, 22]","[9, 1, 3, 7, 8, 10]","[5, 4, 6, 2]",38
757,2b7e0dcb-2eb5-4c3b-98ed-eec2bdea8f6a,2020-12-03 06:51:47,California,4,"[15, 29, 18, 23, 28, 17, 12, 27, 19, 25]","[6, 4, 9, 7, 8, 3]","[2, 10, 5, 1]",47
758,240cbb78-2465-4287-8901-57b8d8746ae5,2020-12-03 06:51:47,Texas,1,"[15, 27, 25, 14, 13, 10, 22, 12, 11, 18]","[8, 4, 2, 9, 6, 3, 7, 1, 5]",[10],89
759,93626d64-0866-4ed9-9db9-823a0382b963,2020-12-03 06:51:47,California,4,"[13, 15, 26, 24, 25, 28, 14, 10, 21, 19]","[9, 2, 10, 4, 7, 6]","[5, 3, 8, 1]",71
760,6678cb4b-caf6-48b4-b149-15f9d16c0af2,2020-12-03 06:51:47,Florida,8,"[22, 16, 27, 24, 13, 28, 12, 19, 25, 26]","[6, 2]","[7, 3, 5, 8, 9, 10, 1, 4]",1
761,cd5f9cd4-b0c9-45c7-a0aa-a2ef8a154275,2020-12-03 06:51:47,Florida,2,"[10, 21, 28, 11, 17, 22, 25, 15, 19, 20]","[8, 1, 2, 3, 5, 4, 9, 6]","[10, 7]",59
762,9906129b-1a23-4d78-943f-86b498c05f86,2020-12-03 06:51:47,California,1,"[26, 13, 22, 21, 20, 29, 28, 23, 12, 14]","[7, 9, 10, 1, 5, 4, 8, 3, 2]",[6],36
763,8419df49-8269-4f45-a3f6-309b04fb9c1b,2020-12-03 06:51:47,New York,7,"[26, 29, 21, 17, 11, 18, 22, 19, 27, 25]","[5, 9, 8]","[7, 6, 4, 1, 10, 3, 2]",96
764,ff84d30d-afc4-487d-bb66-ff2adae5ccdb,2020-12-03 06:51:47,Texas,5,"[16, 15, 17, 10, 25, 18, 11, 14, 19, 12]","[1, 10, 2, 7, 4]","[8, 3, 5, 6, 9]",77
765,2fdc7aa8-d18f-423a-8597-151daeaf58e1,2020-12-03 06:51:47,California,3,"[27, 15, 14, 17, 23, 11, 18, 10, 25, 16]","[10, 2, 4, 3, 1, 8, 6]","[5, 7, 9]",55
766,d6071401-933b-4169-aafe-efd275cc0b49,2020-12-03 06:51:47,New York,4,"[11, 28, 26, 16, 20, 12, 29, 25, 10, 15]","[7, 5, 2, 10, 9, 6]","[4, 3, 8, 1]",92
767,639c21a6-73d6-4aab-80dd-3718e365a12f,2020-12-03 06:51:47,Georgia,5,"[29, 19, 24, 17, 16, 12, 23, 15, 26, 20]","[3, 6, 2, 5, 7]","[1, 4, 8, 9, 10]",36
768,bc38161f-d1fb-4c62-88ff-246dcc3aa3c0,2020-12-03 06:51:47,Florida,7,"[27, 29, 12, 18, 14, 16, 25, 24, 21, 15]","[7, 4, 9]","[6, 3, 2, 1, 8, 10, 5]",64
769,f9c30732-5b7b-49cb-9e47-36ef252beb49,2020-12-03 06:51:47,California,3,"[20, 25, 28, 18, 23, 14, 11, 21, 13, 22]","[6, 1, 8, 2, 10, 4, 3]","[9, 5, 7]",79
770,a088693a-dd71-4a25-a5c2-349be8a4891a,2020-12-03 06:51:47,California,8,"[18, 17, 29, 19, 21, 28, 20, 24, 12, 15]","[8, 10]","[4, 5, 9, 7, 2, 6, 1, 3]",32
771,762017ad-0fe2-4810-8b55-9b63b73e23c2,2020-12-03 06:51:47,Texas,9,"[26, 23, 21, 15, 22, 27, 14, 19, 17, 10]",[4],"[10, 3, 7, 2, 6, 9, 1, 8, 5]",28
772,496ce8e3-03b2-4d6e-8704-41b337fc1107,2020-12-03 06:51:47,Florida,9,"[29, 13, 25, 26, 18, 14, 11, 23, 15, 19]",[4],"[5, 1, 10, 3, 7, 6, 9, 2, 8]",8
773,08811b98-4879-40e5-8be2-f7a6a83f5cad,2020-12-03 06:51:47,Texas,2,"[13, 20, 24, 11, 23, 21, 10, 25, 29, 22]","[7, 9, 2, 8, 6, 3, 5, 1]","[10, 4]",4
774,502bd00e-c2be-4177-888f-828277324dc2,2020-12-03 06:51:47,Florida,5,"[15, 22, 11, 28, 16, 27, 10, 17, 19, 13]","[7, 8, 9, 2, 6]","[1, 4, 5, 3, 10]",38
775,6b98b073-b739-4cee-8cbc-e225318e2f96,2020-12-03 06:51:47,New York,7,"[20, 27, 18, 17, 26, 25, 19, 16, 24, 10]","[7, 6, 3]","[2, 1, 9, 5, 4, 10, 8]",36
776,8b47c72e-1abc-4fca-9a94-61bf01aed615,2020-12-03 06:51:47,New York,5,"[26, 14, 24, 11, 21, 18, 16, 25, 12, 23]","[4, 8, 10, 3, 6]","[5, 1, 7, 9, 2]",90
777,88d0bd3d-c3a2-4fe0-a64b-0fdb1be8c61a,2020-12-03 06:51:47,New York,7,"[13, 22, 29, 16, 25, 10, 28, 24, 12, 20]","[2, 6, 10]","[4, 1, 5, 3, 9, 7, 8]",18
778,29ba907b-593c-4ec0-8d90-c0c57b677e05,2020-12-03 06:51:47,New York,2,"[29, 25, 17, 12, 28, 13, 21, 11, 22, 26]","[3, 10, 9, 5, 4, 7, 6, 1]","[8, 2]",34
779,dda144e3-820e-4a7b-a576-9e19df331cb5,2020-12-03 06:51:47,New York,6,"[18, 21, 24, 26, 14, 28, 17, 16, 20, 22]","[8, 1, 4, 3]","[7, 9, 10, 5, 6, 2]",58
780,d3b3ceb6-978c-4ff8-9d84-c2df69d29f65,2020-12-03 06:51:47,California,7,"[12, 10, 11, 29, 24, 13, 21, 25, 28, 19]","[2, 4, 8]","[9, 6, 1, 5, 7, 10, 3]",81
781,53b193db-2c3c-447b-8728-eb6218a2ebed,2020-12-03 06:51:47,California,3,"[29, 26, 18, 22, 15, 12, 14, 27, 13, 11]","[9, 7, 6, 8, 2, 10, 3]","[1, 4, 5]",22
782,a90e1d7a-e2e0-43c3-a4fe-920d37d00222,2020-12-03 06:51:47,California,6,"[13, 19, 10, 28, 21, 25, 16, 15, 27, 18]","[6, 8, 9, 2]","[5, 7, 10, 3, 4, 1]",63
783,f0ee341b-146c-4423-a7b1-05fd7ef10340,2020-12-03 06:51:47,California,10,"[14, 13, 26, 16, 29, 21, 12, 11, 15, 24]",[],"[1, 8, 5, 2, 4, 6, 9, 7, 10, 3]",40
784,a07a7b38-a7ed-49dd-a531-ae173e1d9aec,2020-12-03 06:51:47,Georgia,7,"[24, 26, 22, 25, 28, 29, 11, 21, 14, 20]","[2, 10, 7]","[3, 1, 5, 9, 8, 6, 4]",36
785,d7cc0a7e-40ac-412f-ada1-a8130feee8db,2020-12-03 06:51:47,Florida,4,"[15, 25, 21, 12, 26, 13, 10, 29, 16, 11]","[1, 2, 8, 3, 5, 9]","[6, 7, 10, 4]",1
786,e7c4d02d-9d10-49ca-8c56-30eb72bf2408,2020-12-03 06:51:47,California,10,"[15, 13, 21, 11, 27, 22, 18, 16, 25, 28]",[],"[3, 9, 6, 7, 5, 2, 1, 4, 10, 8]",47
787,0892a6b0-7863-4830-9fc4-c89f5e967bcc,2020-12-03 06:51:47,Texas,5,"[12, 16, 20, 13, 19, 22, 17, 26, 28, 27]","[9, 5, 4, 10, 1]","[2, 6, 7, 8, 3]",13
788,ebec7a82-d2c2-4a31-916e-5c69a365c6eb,2020-12-03 06:51:47,Florida,9,"[18, 21, 14, 28, 23, 16, 27, 12, 26, 15]",[5],"[8, 6, 1, 7, 4, 9, 10, 2, 3]",96
789,c158bf5e-1479-4142-a676-370b3bae9ef2,2020-12-03 06:51:47,California,1,"[14, 15, 28, 12, 13, 21, 26, 23, 27, 24]","[7, 2, 5, 8, 9, 3, 4, 10, 6]",[1],73
790,cc774680-1781-49a1-b8e8-58560876c5b4,2020-12-03 06:51:47,Florida,6,"[21, 16, 17, 18, 20, 22, 12, 10, 19, 26]","[1, 6, 4, 2]","[10, 9, 7, 8, 3, 5]",43
791,f2b26bde-a638-46c5-b0ed-51444c0cb2cf,2020-12-03 06:51:47,California,6,"[27, 11, 10, 17, 28, 23, 22, 16, 25, 26]","[9, 1, 4, 8]","[6, 2, 10, 5, 3, 7]",16
792,b52155e2-3408-4341-99dd-fcbbe4942ed3,2020-12-03 06:51:47,Georgia,10,"[16, 18, 11, 13, 22, 19, 21, 29, 15, 25]",[],"[7, 6, 8, 9, 1, 3, 2, 4, 5, 10]",67
793,aeb76de4-9ba4-4ee0-847d-e46986e9201a,2020-12-03 06:51:47,California,3,"[28, 24, 23, 27, 14, 19, 20, 18, 12, 16]","[6, 2, 5, 1, 4, 10, 8]","[7, 3, 9]",13
794,5e8dd4d1-08eb-4889-88e1-e2f93fb285cb,2020-12-03 06:51:47,Florida,9,"[24, 27, 28, 29, 14, 17, 10, 15, 26, 23]",[8],"[3, 9, 7, 6, 2, 10, 4, 5, 1]",43
795,7c06ca8e-0c55-4eac-8b37-564344ecede2,2020-12-03 06:51:47,Florida,5,"[21, 19, 28, 13, 16, 10, 22, 20, 26, 27]","[7, 6, 3, 2, 4]","[10, 9, 8, 5, 1]",15
796,67b4acf8-1eb6-4bdf-89a0-2c6245d48837,2020-12-03 06:51:47,Texas,7,"[26, 15, 10, 22, 16, 11, 21, 13, 20, 29]","[9, 6, 3]","[4, 10, 2, 8, 5, 1, 7]",13
797,68ac5bb5-2382-4f1d-97e6-4bc5b6679a2c,2020-12-03 06:51:47,New York,8,"[16, 19, 26, 13, 23, 21, 29, 20, 27, 11]","[3, 4]","[5, 2, 1, 9, 10, 7, 8, 6]",48
798,96401dbb-f63d-4968-9095-3bd7c063780a,2020-12-03 06:51:47,California,7,"[12, 13, 24, 16, 20, 11, 10, 28, 29, 27]","[7, 4, 6]","[3, 10, 1, 9, 5, 8, 2]",61
799,2a24b3f0-49d6-4eb4-9a1f-4a8140199da1,2020-12-03 06:51:47,Georgia,5,"[26, 19, 25, 21, 27, 29, 11, 16, 13, 18]","[10, 6, 9, 1, 5]","[8, 2, 4, 7, 3]",32
800,31650f57-7924-4d55-af63-98c3e5a74ef1,2020-12-03 06:51:47,Georgia,1,"[23, 20, 22, 28, 12, 11, 18, 29, 19, 26]","[5, 6, 9, 4, 10, 2, 1, 3, 8]",[7],58
801,de271d6e-0aa9-4303-9792-2fa1cdb87b3d,2020-12-03 06:51:47,Texas,4,"[28, 24, 18, 13, 19, 12, 21, 25, 10, 22]","[7, 6, 9, 4, 2, 10]","[8, 1, 3, 5]",4
802,86a95913-eca9-4ec2-af74-bb949d73b632,2020-12-03 06:51:47,Florida,8,"[12, 23, 17, 28, 27, 25, 13, 26, 10, 22]","[7, 2]","[6, 9, 10, 4, 5, 1, 3, 8]",12
803,d484c18e-c478-4b61-90d4-b21f8cafa16b,2020-12-03 06:51:47,Texas,10,"[14, 15, 23, 27, 22, 17, 10, 29, 13, 16]",[],"[6, 3, 9, 8, 7, 10, 5, 1, 2, 4]",76
804,0a91cecb-42bf-41f9-bfab-140ea5fe0cfc,2020-12-03 06:51:47,California,8,"[21, 28, 11, 29, 15, 14, 26, 24, 25, 20]","[3, 1]","[4, 10, 9, 6, 2, 5, 7, 8]",77
805,2f658073-e90b-401e-8278-de3e42d26a1e,2020-12-03 06:51:47,Georgia,3,"[26, 22, 10, 21, 13, 23, 20, 16, 15, 24]","[9, 2, 4, 8, 6, 3, 10]","[7, 1, 5]",85
806,ed8273ec-d664-46da-8d2d-ac6974b027fc,2020-12-03 06:51:47,Texas,5,"[12, 26, 20, 29, 25, 17, 21, 10, 15, 22]","[4, 10, 6, 3, 2]","[1, 8, 9, 5, 7]",10
807,42eb1eda-4cf8-4c87-a846-c990e9de36e8,2020-12-03 06:51:47,California,2,"[15, 17, 21, 26, 29, 28, 16, 23, 10, 20]","[10, 9, 5, 2, 8, 7, 4, 6]","[3, 1]",90
808,d8f44a32-023a-4987-89eb-1ca8b7c224a6,2020-12-03 06:51:47,California,2,"[28, 10, 20, 29, 19, 26, 12, 21, 11, 15]","[8, 4, 3, 1, 5, 2, 7, 10]","[6, 9]",89
809,d064f54c-6235-42a4-adac-245210fdef0b,2020-12-03 06:51:47,Florida,7,"[14, 25, 15, 13, 27, 28, 11, 24, 12, 23]","[7, 10, 4]","[3, 6, 2, 9, 1, 5, 8]",33
810,a290ecb7-a650-4201-8cc6-44bd56083a0a,2020-12-03 06:51:47,New York,7,"[13, 29, 26, 21, 12, 17, 16, 11, 18, 15]","[8, 9, 1]","[3, 7, 10, 4, 2, 5, 6]",92
811,1cba80e0-c75b-4ca9-ab44-21ecb8eb8be4,2020-12-03 06:51:47,Texas,2,"[29, 17, 12, 15, 16, 24, 23, 27, 20, 10]","[8, 1, 9, 4, 2, 7, 3, 5]","[10, 6]",67
812,1b42ecb5-1c05-40e2-92a2-800a64b6bf30,2020-12-03 06:51:47,Florida,7,"[28, 11, 17, 24, 22, 29, 21, 13, 14, 26]","[1, 8, 3]","[2, 6, 7, 9, 4, 10, 5]",29
813,85f9eed5-29f6-4459-b8c3-596407a2fc35,2020-12-03 06:51:47,Florida,2,"[14, 12, 23, 11, 22, 25, 29, 15, 26, 28]","[9, 7, 1, 2, 3, 10, 4, 8]","[5, 6]",57
814,2c5b7fd1-f898-403a-b9d2-46f9ea852083,2020-12-03 06:51:47,Georgia,5,"[28, 21, 13, 22, 24, 29, 11, 20, 25, 23]","[3, 4, 10, 8, 1]","[2, 5, 9, 7, 6]",70
815,93f8ff27-ed9b-4d30-8938-79919122240c,2020-12-03 06:51:47,Georgia,5,"[23, 15, 27, 25, 28, 24, 18, 10, 12, 29]","[7, 2, 6, 10, 3]","[1, 8, 4, 9, 5]",96
816,9eec3630-1c0f-49ee-81d6-767659c5bcc4,2020-12-03 06:51:47,Georgia,5,"[21, 18, 10, 22, 19, 20, 23, 14, 15, 27]","[5, 4, 10, 1, 2]","[3, 6, 8, 7, 9]",20
817,41760d13-8e8d-493b-84e3-1860f4c95fcc,2020-12-03 06:51:47,Florida,10,"[16, 25, 27, 14, 20, 13, 23, 24, 21, 29]",[],"[2, 10, 3, 9, 1, 5, 4, 6, 8, 7]",17
818,cd5f321d-49cb-439c-9caa-982871516538,2020-12-03 06:51:47,Texas,6,"[22, 17, 16, 26, 19, 10, 20, 18, 25, 13]","[2, 8, 3, 6]","[5, 7, 4, 1, 9, 10]",92
819,14321540-85a8-405d-a96e-3483d13e52d0,2020-12-03 06:51:47,Georgia,9,"[21, 13, 26, 14, 19, 10, 11, 16, 25, 20]",[10],"[9, 5, 2, 6, 7, 8, 4, 3, 1]",87
820,3a0359de-3920-4732-9434-d4f92dcf0138,2020-12-03 06:51:47,California,5,"[15, 13, 29, 20, 23, 21, 25, 17, 10, 26]","[5, 10, 6, 7, 1]","[4, 3, 9, 2, 8]",91
821,f0113331-8e65-4c67-a871-a9aed88ae10e,2020-12-03 06:51:47,Florida,7,"[15, 20, 12, 23, 13, 16, 14, 27, 29, 26]","[3, 10, 7]","[4, 1, 8, 9, 6, 2, 5]",25
822,e177c614-bfe0-4d64-a576-75753d1ccef0,2020-12-03 06:51:47,Georgia,9,"[17, 12, 20, 13, 14, 21, 23, 28, 24, 15]",[5],"[10, 2, 8, 3, 4, 9, 6, 7, 1]",28
823,3eb83c47-fdca-4763-9375-6bae9110ce47,2020-12-03 06:51:47,California,7,"[21, 24, 16, 12, 26, 22, 14, 27, 10, 15]","[1, 10, 5]","[7, 4, 8, 2, 6, 3, 9]",77
824,0afea436-5a44-4988-b27f-f029080eb355,2020-12-03 06:51:47,Texas,7,"[22, 26, 27, 16, 14, 28, 11, 12, 15, 24]","[1, 8, 7]","[5, 4, 3, 2, 10, 6, 9]",2
825,6ac4b201-00fd-4e41-9e79-44d53cc79824,2020-12-03 06:51:47,New York,10,"[26, 24, 28, 12, 15, 29, 10, 18, 20, 22]",[],"[9, 4, 3, 5, 7, 2, 8, 6, 1, 10]",65
826,f7512b4b-56d2-4609-9275-2162d76137e8,2020-12-03 06:51:47,California,3,"[24, 11, 10, 29, 22, 14, 12, 17, 28, 26]","[6, 9, 5, 10, 1, 3, 4]","[7, 8, 2]",14
827,f816c7c0-d29c-40e5-b353-cbc765a0e7bf,2020-12-03 06:51:47,Georgia,3,"[11, 13, 12, 21, 26, 22, 24, 25, 14, 23]","[6, 3, 9, 10, 2, 8, 1]","[4, 5, 7]",39
828,00dd168d-ce4f-4930-b063-e11355ae5e31,2020-12-03 06:51:47,Florida,3,"[17, 22, 16, 10, 29, 13, 20, 27, 25, 14]","[7, 8, 2, 4, 9, 3, 5]","[1, 6, 10]",63
829,05abc348-72e5-4eaa-a695-86dbafc7c4b9,2020-12-03 06:51:47,Texas,3,"[29, 17, 13, 15, 10, 28, 26, 25, 24, 11]","[7, 5, 6, 8, 4, 9, 10]","[1, 3, 2]",93
830,32695316-04c4-47e6-9916-5c0adfd6c1c7,2020-12-03 06:51:47,California,2,"[26, 10, 27, 28, 13, 22, 19, 20, 25, 16]","[9, 10, 6, 8, 3, 2, 7, 4]","[5, 1]",78
831,b8fd6d02-caa6-42f3-9a3d-0ec1d5661dc4,2020-12-03 06:51:47,Texas,7,"[17, 24, 16, 22, 11, 28, 18, 19, 25, 27]","[7, 3, 1]","[9, 4, 10, 5, 8, 6, 2]",84
832,68fe8465-4fe5-48b6-b6ee-c6ad41768f21,2020-12-03 06:51:47,Texas,5,"[27, 21, 29, 16, 19, 10, 20, 13, 26, 11]","[4, 6, 9, 10, 5]","[3, 8, 1, 7, 2]",82
833,dec78b39-0b81-49bd-9eb7-bac11cd76fdc,2020-12-03 06:51:47,Georgia,9,"[25, 20, 16, 21, 12, 11, 28, 26, 22, 27]",[4],"[10, 6, 2, 1, 5, 7, 8, 3, 9]",32
834,5ba452b8-e095-4eaf-bb01-0600d5f17832,2020-12-03 06:51:47,Florida,5,"[11, 18, 14, 15, 29, 24, 27, 13, 25, 28]","[3, 9, 2, 5, 10]","[6, 7, 4, 8, 1]",28
835,246070bc-edec-4a98-b979-e043c17e5234,2020-12-03 06:51:47,New York,1,"[11, 20, 21, 26, 10, 18, 24, 12, 25, 14]","[9, 3, 8, 2, 10, 6, 4, 7, 1]",[5],66
836,42396ad6-aa5f-4ea1-9e47-c3bdfe419cda,2020-12-03 06:51:47,New York,8,"[24, 13, 23, 28, 12, 25, 21, 10, 11, 20]","[9, 3]","[2, 1, 6, 7, 4, 5, 8, 10]",55
837,38abf91e-cfaa-4fda-a666-6558d083600e,2020-12-03 06:51:47,New York,5,"[16, 22, 26, 20, 25, 12, 14, 28, 10, 21]","[2, 8, 1, 6, 5]","[7, 10, 3, 9, 4]",80
838,0d16c01c-9a9c-4674-9688-76b47886b9f0,2020-12-03 06:51:47,Georgia,5,"[24, 21, 13, 14, 29, 23, 28, 12, 20, 18]","[6, 5, 2, 1, 4]","[3, 9, 7, 10, 8]",19
839,641d4dd3-9449-4f04-adc3-4a774a0acb9e,2020-12-03 06:51:47,California,7,"[23, 25, 29, 15, 26, 17, 13, 12, 22, 21]","[4, 10, 2]","[1, 6, 5, 8, 9, 7, 3]",88
840,57f115b7-6327-4a2c-96b3-e9d1fe1d694c,2020-12-03 06:51:47,New York,1,"[22, 29, 10, 15, 18, 19, 28, 16, 23, 13]","[4, 5, 2, 3, 1, 10, 7, 9, 6]",[8],60
841,9b979a48-4d92-4207-9f96-f1c6bc05d794,2020-12-03 06:51:47,Florida,6,"[20, 24, 29, 23, 25, 12, 17, 21, 14, 10]","[8, 6, 7, 3]","[4, 10, 1, 9, 2, 5]",44
842,741ce8dc-42be-4b8c-90dd-a8da727529a6,2020-12-03 06:51:47,California,7,"[15, 27, 11, 28, 13, 24, 18, 19, 22, 16]","[4, 8, 1]","[2, 10, 6, 9, 5, 7, 3]",32
843,fb968120-c607-4511-a7b6-f842c2658b7d,2020-12-03 06:51:47,Florida,6,"[19, 20, 23, 26, 15, 22, 17, 24, 11, 21]","[5, 7, 3, 9]","[6, 2, 4, 8, 1, 10]",57
844,b3261729-cd07-4d9b-ae12-5b7e488f6bda,2020-12-03 06:51:47,Florida,7,"[28, 24, 21, 25, 20, 27, 15, 18, 10, 22]","[4, 9, 1]","[6, 7, 2, 3, 8, 5, 10]",16
845,892014e4-b2f6-4f7f-ae21-4bc193085a73,2020-12-03 06:51:47,Florida,3,"[11, 29, 17, 12, 21, 23, 24, 19, 10, 15]","[4, 1, 3, 7, 9, 8, 5]","[6, 10, 2]",12
846,0557f7fa-49bc-44c0-8786-e26784e4719c,2020-12-03 06:51:47,California,3,"[19, 11, 24, 16, 12, 25, 17, 28, 21, 20]","[7, 4, 2, 1, 5, 10, 3]","[6, 9, 8]",67
847,9ecf453c-3cf0-4136-bee2-b3991a10f8a0,2020-12-03 06:51:47,California,2,"[18, 12, 24, 15, 16, 20, 14, 26, 17, 19]","[3, 8, 4, 10, 9, 7, 1, 5]","[2, 6]",37
848,335077b8-bb92-4b2a-ba63-61f0eeab3dd2,2020-12-03 06:51:47,Florida,6,"[24, 26, 21, 11, 22, 17, 16, 27, 19, 15]","[2, 4, 8, 5]","[3, 10, 1, 7, 9, 6]",31
849,ddcfaffc-f11a-4419-99d3-b8da6defaaaa,2020-12-03 06:51:47,New York,4,"[24, 15, 25, 27, 14, 29, 22, 21, 18, 28]","[1, 6, 5, 10, 3, 8]","[2, 4, 9, 7]",11
850,d13ae431-b1d3-4f13-b7a0-742a3f1be5f2,2020-12-03 06:51:47,Florida,9,"[25, 29, 11, 20, 17, 19, 22, 21, 28, 10]",[3],"[7, 1, 6, 2, 10, 8, 5, 4, 9]",30
851,a8997774-4e21-4139-92ea-5ee3fd389f5a,2020-12-03 06:51:47,Georgia,5,"[28, 11, 23, 15, 25, 20, 10, 12, 18, 22]","[10, 8, 5, 7, 4]","[6, 9, 3, 1, 2]",26
852,d7caf18e-7583-4282-8748-477a6443c84f,2020-12-03 06:51:47,California,8,"[15, 13, 10, 11, 23, 17, 25, 14, 19, 21]","[3, 2]","[8, 7, 1, 5, 9, 6, 10, 4]",73
853,4556d433-cae1-458b-8300-111120fb2cad,2020-12-03 06:51:47,California,7,"[10, 26, 15, 28, 17, 23, 13, 25, 19, 27]","[1, 7, 9]","[5, 4, 10, 6, 3, 2, 8]",49
854,f209bfcb-1d1a-49b5-a78e-569f2df1eac1,2020-12-03 06:51:47,California,7,"[15, 25, 28, 13, 21, 27, 14, 11, 17, 12]","[7, 3, 5]","[6, 2, 1, 10, 8, 9, 4]",43
